DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2022-06-09 22:45:00,2.7,16436.0,70,24.1,79,904,3.0,2274.0,2311.0
2022-06-09 23:00:00,2.7,16558.0,66,24.0,80,904,3.0,2421.0,2780.0
2022-06-09 23:15:00,2.7,14974.0,62,23.9,80,904,2.8,1838.0,1842.0
2022-06-09 23:30:00,2.7,15078.0,59,23.8,80,904,2.6,1070.0,1340.0
2022-06-09 23:45:00,2.7,15182.0,54,23.7,80,903,2.6,649.0,368.0
2022-06-10 00:00:00,2.5,13017.0,12,23.3,86,904,2.4,189.0,0.0
2022-06-10 00:15:00,2.4,12758.0,0,23.2,86,904,2.3,309.0,0.0
2022-06-10 00:30:00,2.2,12143.0,352,23.1,86,904,2.3,433.0,0.0
2022-06-10 00:45:00,2.2,11528.0,338,23.0,87,903,2.1,287.0,0.0
2022-06-10 01:00:00,2.2,14981.0,326,22.9,87,903,1.9,42.0,0.0
2022-06-10 01:15:00,2.2,10451.0,317,22.8,88,903,1.7,-17.0,0.0
2022-06-10 01:30:00,2.1,10140.0,311,22.6,89,903,1.6,-34.0,0.0
2022-06-10 01:45:00,2.1,9829.0,307,22.5,90,903,1.5,-32.0,0.0
2022-06-10 02:00:00,2.1,9518.0,301,22.3,91,903,1.2,-29.0,0.0
2022-06-10 02:15:00,2.1,9528.0,299,22.2,91,903,1.5,198.0,0.0
2022-06-10 02:30:00,2.0,9859.0,303,22.1,92,903,1.4,27.0,0.0
2022-06-10 02:45:00,1.9,10189.0,305,22.0,92,902,1.7,-33.0,0.0
2022-06-10 03:00:00,1.9,15113.0,309,21.9,93,902,1.7,49.0,0.0
2022-06-10 03:15:00,1.8,10872.0,311,21.9,93,902,1.6,94.0,0.0
2022-06-10 03:30:00,1.8,11245.0,313,21.8,94,902,1.8,87.0,0.0
2022-06-10 03:45:00,1.7,11619.0,315,21.7,94,902,2.1,183.0,0.0
2022-06-10 04:00:00,1.6,11992.0,317,21.6,95,902,1.8,233.0,0.0
2022-06-10 04:15:00,1.6,12263.0,320,21.5,95,902,2.0,547.0,368.0
2022-06-10 04:30:00,1.5,12431.0,318,21.4,95,902,2.1,244.0,0.0
2022-06-10 04:45:00,1.6,13385.0,315,21.3,96,902,2.4,26.0,0.0
2022-06-10 05:00:00,1.5,12937.0,312,21.2,96,902,2.2,124.0,0.0
2022-06-10 05:15:00,1.5,12575.0,307,21.1,96,902,2.7,904.0,770.0
2022-06-10 05:30:00,1.5,12299.0,302,21.0,96,902,3.0,1872.0,1373.0
2022-06-10 05:45:00,1.6,12024.0,292,21.0,96,902,2.8,1286.0,1206.0
2022-06-10 06:00:00,1.7,11748.0,287,20.9,96,902,2.6,305.0,670.0
2022-06-10 06:15:00,1.7,11535.0,283,21.0,96,902,2.0,2.0,0.0
2022-06-10 06:30:00,1.7,11384.0,287,21.2,95,902,2.4,242.0,0.0
2022-06-10 06:45:00,1.6,11234.0,288,21.3,94,903,2.4,711.0,469.0
2022-06-10 07:00:00,1.5,11083.0,293,21.5,93,903,2.6,661.0,703.0
2022-06-10 07:15:00,1.4,10374.0,295,21.8,92,903,2.7,963.0,871.0
2022-06-10 07:30:00,1.4,10117.0,291,22.2,90,903,2.9,1315.0,1038.0
2022-06-10 07:45:00,1.3,9861.0,293,22.6,89,903,3.2,2749.0,2579.0
2022-06-10 08:00:00,1.3,9604.0,288,23.0,87,903,3.3,2889.0,2680.0
2022-06-10 08:15:00,1.2,9464.0,290,23.4,85,903,2.9,2621.0,2144.0
2022-06-10 08:30:00,1.0,9439.0,299,23.7,83,903,3.2,2531.0,2546.0
2022-06-10 08:45:00,0.8,9414.0,315,24.1,81,903,3.0,1892.0,2010.0
2022-06-10 09:00:00,0.8,10148.0,330,24.4,79,903,3.0,2909.0,2479.0
2022-06-10 09:15:00,1.1,9360.0,0,24.7,77,903,3.6,4009.0,4087.0
2022-06-10 09:30:00,2.0,9327.0,27,24.8,76,903,3.1,2662.0,3283.0
2022-06-10 09:45:00,3.1,9294.0,33,25.0,75,904,2.8,1742.0,2211.0
2022-06-10 10:00:00,4.2,9261.0,38,25.1,74,904,2.4,868.0,569.0
2022-06-10 10:15:00,4.8,9266.0,40,25.3,73,904,3.0,1788.0,1239.0
2022-06-10 10:30:00,5.0,9308.0,41,25.4,72,904,3.1,2726.0,2378.0
2022-06-10 10:45:00,5.2,12832.0,43,25.6,72,904,2.8,752.0,569.0
2022-06-10 11:00:00,5.4,12673.0,44,25.7,71,904,2.6,2167.0,2680.0
2022-06-10 11:15:00,5.4,9331.0,46,25.8,71,904,2.9,1790.0,2010.0
2022-06-10 11:30:00,5.3,9166.0,47,25.8,72,904,2.8,1671.0,1943.0
2022-06-10 11:45:00,5.2,9001.0,48,25.9,73,903,3.6,4419.0,3618.0
2022-06-10 12:00:00,5.1,8836.0,50,25.9,74,903,3.7,4503.0,6164.0
2022-06-10 12:15:00,5.0,8887.0,51,26.0,74,903,3.3,3492.0,5025.0
2022-06-10 12:30:00,5.1,9155.0,51,26.1,74,903,3.5,4008.0,3182.0
2022-06-10 12:45:00,5.1,9423.0,51,26.2,74,903,3.6,3910.0,3350.0
2022-06-10 13:00:00,5.2,10990.0,52,26.3,74,903,3.5,4672.0,2512.0
2022-06-10 13:15:00,5.3,9660.0,51,26.3,74,903,3.2,3171.0,2713.0
2022-06-10 13:30:00,5.3,9329.0,50,26.3,73,903,2.9,1489.0,2278.0
2022-06-10 13:45:00,5.4,8999.0,48,26.2,73,903,3.5,4679.0,3886.0
2022-06-10 14:00:00,5.4,8668.0,47,26.2,72,903,3.4,3382.0,3115.0
2022-06-10 14:15:00,5.6,8498.0,46,26.2,72,903,3.1,2341.0,2512.0
2022-06-10 14:30:00,5.7,8488.0,45,26.3,71,903,4.3,6742.0,2914.0
2022-06-10 14:45:00,5.7,10440.0,44,26.4,71,902,3.9,4721.0,3919.0
2022-06-10 15:00:00,5.7,8468.0,43,26.5,70,902,4.0,5460.0,5862.0
2022-06-10 15:15:00,5.7,8580.0,44,26.5,71,902,3.8,5294.0,3919.0
2022-06-10 15:30:00,5.4,8815.0,45,26.4,72,902,3.7,3942.0,3149.0
2022-06-10 15:45:00,5.2,9049.0,47,26.4,73,902,3.6,3512.0,4355.0
2022-06-10 16:00:00,4.9,9284.0,49,26.3,74,902,3.5,4321.0,2881.0
2022-06-10 16:15:00,4.9,9555.0,49,26.3,75,902,3.8,4487.0,3785.0
2022-06-10 16:30:00,5.0,10308.0,49,26.2,75,902,3.0,1484.0,2144.0
2022-06-10 16:45:00,5.1,10172.0,48,26.1,75,902,3.6,4609.0,5460.0
2022-06-10 17:00:00,5.2,10480.0,48,26.0,75,902,2.7,1820.0,3182.0
2022-06-10 17:15:00,5.2,10768.0,48,25.8,75,902,3.2,2261.0,2579.0
2022-06-10 17:30:00,5.1,11035.0,51,25.7,75,902,3.2,2411.0,2847.0
2022-06-10 17:45:00,5.1,11303.0,54,25.5,76,902,3.0,638.0,1775.0
2022-06-10 18:00:00,5.0,11570.0,57,25.4,76,902,3.7,4320.0,4690.0
2022-06-10 18:15:00,5.0,11921.0,60,25.2,77,902,3.7,4457.0,3785.0
2022-06-10 18:30:00,5.1,13549.0,62,25.0,78,902,3.7,4398.0,4857.0
2022-06-10 18:45:00,5.2,12790.0,64,24.7,79,902,3.9,4288.0,4589.0
2022-06-10 19:00:00,5.4,13224.0,66,24.5,80,902,4.1,5505.0,6968.0
2022-06-10 19:15:00,5.4,13684.0,66,24.3,82,902,3.9,4034.0,3082.0
2022-06-10 19:30:00,5.2,14169.0,64,24.1,83,902,4.2,7364.0,7973.0
2022-06-10 19:45:00,5.0,14654.0,61,23.8,84,903,3.8,4417.0,4891.0
2022-06-10 20:00:00,4.9,15139.0,59,23.6,85,903,4.0,4854.0,7035.0
2022-06-10 20:15:00,4.9,17410.0,57,23.4,87,903,3.6,2963.0,3517.0
2022-06-10 20:30:00,4.9,17127.0,55,23.2,88,903,3.7,4699.0,4053.0
2022-06-10 20:45:00,4.9,15283.0,53,23.1,89,903,4.2,6302.0,4723.0
2022-06-10 21:00:00,4.8,15243.0,52,22.9,90,903,4.2,7875.0,9380.0
2022-06-10 21:15:00,4.8,15206.0,51,22.8,90,903,4.7,8993.0,8877.0
2022-06-10 21:30:00,4.7,15172.0,48,22.7,90,903,4.0,5636.0,6666.0
2022-06-10 21:45:00,4.6,15138.0,48,22.6,91,904,5.1,11609.0,12160.0
2022-06-10 22:00:00,4.5,15104.0,45,22.5,91,904,5.1,11085.0,9949.0
2022-06-10 22:15:00,4.5,15281.0,44,22.4,91,904,5.6,14025.0,14773.0
2022-06-10 22:30:00,4.5,15668.0,42,22.4,91,904,5.1,13566.0,14505.0
2022-06-10 22:45:00,4.4,15446.0,41,22.3,91,905,5.4,13924.0,15209.0
2022-06-10 23:00:00,4.4,15257.0,39,22.3,91,905,4.4,8915.0,9614.0
2022-06-10 23:15:00,4.3,15313.0,38,22.3,91,905,4.7,8078.0,7135.0
2022-06-10 23:30:00,4.3,15613.0,37,22.3,91,905,4.4,7290.0,6298.0
2022-06-10 23:45:00,4.4,15912.0,37,22.2,91,905,4.3,6174.0,5326.0
2022-06-11 00:00:00,3.0,12979.0,56,22.2,87,905,4.0,5304.0,5594.0
2022-06-11 00:15:00,2.9,12655.0,56,22.2,87,905,4.4,7603.0,7537.0
2022-06-11 00:30:00,2.9,15799.0,54,22.1,87,905,3.9,5003.0,4857.0
2022-06-11 00:45:00,2.8,11977.0,51,22.0,88,904,4.5,7158.0,5829.0
2022-06-11 01:00:00,2.8,11638.0,48,21.9,88,904,4.6,8797.0,9782.0
2022-06-11 01:15:00,2.8,11766.0,45,21.8,88,904,4.2,5913.0,5561.0
2022-06-11 01:30:00,2.8,12359.0,41,21.7,88,904,3.4,3187.0,3450.0
2022-06-11 01:45:00,2.8,12952.0,38,21.6,89,904,3.3,2738.0,2010.0
2022-06-11 02:00:00,2.7,13545.0,33,21.5,89,904,3.0,1543.0,1842.0
2022-06-11 02:15:00,2.8,14139.0,30,21.4,89,904,3.9,5334.0,3450.0
2022-06-11 02:30:00,2.8,18282.0,27,21.4,89,904,4.3,7397.0,6633.0
2022-06-11 02:45:00,2.9,15333.0,27,21.4,89,904,4.6,8288.0,6901.0
2022-06-11 03:00:00,3.0,15930.0,24,21.4,89,904,4.8,10686.0,12830.0
2022-06-11 03:15:00,3.0,16366.0,26,21.4,89,904,4.5,8187.0,7336.0
2022-06-11 03:30:00,3.0,16643.0,28,21.5,89,904,4.5,9233.0,9849.0
2022-06-11 03:45:00,2.9,16919.0,31,21.5,89,904,4.9,12937.0,14907.0
2022-06-11 04:00:00,2.9,17196.0,34,21.6,89,904,5.0,13673.0,10485.0
2022-06-11 04:15:00,2.8,18221.0,38,21.6,89,904,4.9,11331.0,12060.0
2022-06-11 04:30:00,2.7,18105.0,42,21.5,89,904,5.3,12622.0,11591.0
2022-06-11 04:45:00,2.5,18571.0,45,21.5,88,904,5.0,11223.0,11021.0
2022-06-11 05:00:00,2.5,18746.0,50,21.4,88,904,4.9,11968.0,15108.0
2022-06-11 05:15:00,2.4,18952.0,52,21.4,88,904,4.4,7792.0,10954.0
2022-06-11 05:30:00,2.6,19188.0,51,21.3,88,904,3.8,6488.0,10921.0
2022-06-11 05:45:00,2.6,19424.0,51,21.3,89,904,4.5,9604.0,9547.0
2022-06-11 06:00:00,2.7,19660.0,51,21.2,89,904,4.1,7825.0,9882.0
2022-06-11 06:15:00,2.8,20058.0,51,21.4,89,904,4.6,10226.0,10184.0
2022-06-11 06:30:00,3.0,20837.0,49,21.7,88,904,5.1,12850.0,12227.0
2022-06-11 06:45:00,3.2,21178.0,49,22.1,87,904,4.6,11368.0,10318.0
2022-06-11 07:00:00,3.4,21557.0,47,22.4,86,904,4.8,12124.0,10586.0
2022-06-11 07:15:00,3.5,21673.0,47,22.7,85,904,5.0,11281.0,12361.0
2022-06-11 07:30:00,3.7,21544.0,47,22.9,84,904,4.1,6486.0,7269.0
2022-06-11 07:45:00,3.7,21415.0,47,23.2,83,905,4.7,9892.0,9715.0
2022-06-11 08:00:00,3.8,21286.0,47,23.4,82,905,4.7,11583.0,11088.0
2022-06-11 08:15:00,3.9,21093.0,48,23.6,81,905,5.0,12042.0,13768.0
2022-06-11 08:30:00,3.9,21755.0,50,23.7,80,905,4.8,10710.0,12428.0
2022-06-11 08:45:00,3.9,20577.0,52,23.9,80,905,4.5,11731.0,9581.0
2022-06-11 09:00:00,3.9,20319.0,54,24.0,79,905,4.3,8014.0,8542.0
2022-06-11 09:15:00,4.1,19906.0,56,24.2,79,905,4.6,8982.0,6566.0
2022-06-11 09:30:00,4.4,19339.0,57,24.4,78,905,4.2,7464.0,8341.0
2022-06-11 09:45:00,4.7,18771.0,59,24.7,77,905,4.5,7211.0,8743.0
2022-06-11 10:00:00,5.0,18204.0,60,24.9,76,905,4.7,10006.0,8442.0
2022-06-11 10:15:00,5.1,17765.0,60,25.0,76,905,4.4,7072.0,6834.0
2022-06-11 10:30:00,5.0,18441.0,61,25.1,75,905,4.3,8875.0,9179.0
2022-06-11 10:45:00,5.0,17144.0,62,25.2,75,905,4.0,6347.0,6901.0
2022-06-11 11:00:00,4.9,16834.0,63,25.3,74,905,4.2,6759.0,4221.0
2022-06-11 11:15:00,4.9,16613.0,64,25.3,74,905,3.4,4534.0,4154.0
2022-06-11 11:30:00,4.9,16482.0,66,25.4,73,905,3.4,4302.0,5259.0
2022-06-11 11:45:00,5.0,16350.0,67,25.5,73,905,3.8,5238.0,4891.0
2022-06-11 12:00:00,5.1,16085.0,68,25.6,72,905,3.3,3040.0,6063.0
2022-06-11 12:15:00,5.0,15796.0,69,25.6,72,905,3.6,3689.0,2244.0
2022-06-11 12:30:00,5.0,16034.0,70,25.6,72,905,4.0,5293.0,4656.0
2022-06-11 12:45:00,5.1,15318.0,72,25.7,71,905,4.8,9193.0,9782.0
2022-06-11 13:00:00,5.0,15079.0,73,25.7,71,905,5.2,14300.0,10887.0
2022-06-11 13:15:00,5.0,14965.0,74,25.7,71,905,6.1,22685.0,22846.0
2022-06-11 13:30:00,5.0,14975.0,74,25.8,71,905,6.2,24316.0,23282.0
2022-06-11 13:45:00,4.9,14986.0,75,25.9,70,904,7.6,38689.0,31389.0
2022-06-11 14:00:00,4.9,14996.0,75,26.0,70,904,7.5,39041.0,36045.0
2022-06-11 14:15:00,5.0,15017.0,75,26.1,70,904,5.9,22479.0,24052.0
2022-06-11 14:30:00,5.1,15269.0,74,26.2,69,904,6.4,22906.0,21171.0
2022-06-11 14:45:00,5.2,15082.0,74,26.4,69,904,6.4,25958.0,26498.0
2022-06-11 15:00:00,5.3,15115.0,74,26.5,68,904,6.7,30437.0,24354.0
2022-06-11 15:15:00,5.3,15063.0,74,26.6,68,904,7.9,38933.0,36949.0
2022-06-11 15:30:00,5.2,14769.0,73,26.6,68,904,9.1,47491.0,46698.0
2022-06-11 15:45:00,5.1,14474.0,73,26.5,68,903,8.0,41313.0,47636.0
2022-06-11 16:00:00,5.0,14180.0,73,26.5,68,903,6.9,32830.0,34571.0
2022-06-11 16:15:00,4.9,15934.0,72,26.4,68,903,6.8,26096.0,26196.0
2022-06-11 16:30:00,4.9,13859.0,73,26.3,69,903,5.9,19692.0,18324.0
2022-06-11 16:45:00,4.8,13742.0,73,26.2,69,903,6.8,31885.0,24019.0
2022-06-11 17:00:00,4.8,13626.0,74,26.1,70,903,8.5,44901.0,42410.0
2022-06-11 17:15:00,4.8,13521.0,74,25.9,70,903,7.7,42907.0,42711.0
2022-06-11 17:30:00,4.8,13428.0,74,25.8,71,903,7.6,39619.0,40132.0
2022-06-11 17:45:00,4.7,13335.0,73,25.7,72,903,7.8,42423.0,42946.0
2022-06-11 18:00:00,4.7,13242.0,73,25.6,73,903,8.2,45939.0,45425.0
2022-06-11 18:15:00,4.7,18785.0,73,25.4,74,903,8.0,43352.0,44185.0
2022-06-11 18:30:00,4.6,13794.0,72,25.2,75,903,7.3,33725.0,32025.0
2022-06-11 18:45:00,4.6,14194.0,71,24.9,76,903,7.2,37028.0,35542.0
2022-06-11 19:00:00,4.5,14593.0,70,24.7,77,903,8.0,44560.0,41807.0
2022-06-11 19:15:00,4.5,14836.0,70,24.5,77,903,8.5,45306.0,46162.0
2022-06-11 19:30:00,4.6,14921.0,71,24.3,78,903,8.7,47681.0,45592.0
2022-06-11 19:45:00,4.6,15007.0,70,24.1,79,903,8.4,42728.0,44152.0
2022-06-11 20:00:00,4.7,20056.0,70,23.9,80,903,7.8,42721.0,42778.0
2022-06-11 20:15:00,4.7,20142.0,70,23.8,80,903,7.6,36736.0,41639.0
2022-06-11 20:30:00,4.6,15116.0,70,23.7,81,903,7.3,34871.0,36480.0
2022-06-11 20:45:00,4.5,15104.0,70,23.7,81,904,7.4,37152.0,35743.0
2022-06-11 21:00:00,4.4,15091.0,70,23.6,82,904,6.9,31053.0,31958.0
2022-06-11 21:15:00,4.4,14948.0,70,23.5,82,904,6.4,24735.0,25225.0
2022-06-11 21:30:00,4.2,14674.0,71,23.4,83,904,6.8,29930.0,28441.0
2022-06-11 21:45:00,4.1,14400.0,70,23.3,84,904,6.7,28283.0,28843.0
2022-06-11 22:00:00,4.0,14126.0,71,23.2,85,904,6.5,28486.0,26766.0
2022-06-11 22:15:00,4.0,13943.0,69,23.1,85,904,6.8,28333.0,29479.0
2022-06-11 22:30:00,3.9,19055.0,67,23.0,86,904,6.3,27196.0,27637.0
2022-06-11 22:45:00,3.8,13758.0,65,22.9,86,904,6.5,26418.0,26766.0
2022-06-11 23:00:00,3.8,13665.0,63,22.8,87,904,6.5,24649.0,21640.0
2022-06-11 23:15:00,3.7,13376.0,63,22.7,87,904,5.8,20364.0,21372.0
2022-06-11 23:30:00,3.7,12889.0,64,22.6,88,904,5.6,14634.0,15175.0
2022-06-11 23:45:00,3.5,12402.0,65,22.5,88,904,5.8,18201.0,17922.0
2022-06-12 00:00:00,2.3,8901.0,31,21.3,88,904,5.2,13555.0,14706.0
2022-06-12 00:15:00,2.2,11245.0,34,21.2,88,904,4.8,9768.0,10150.0
2022-06-12 00:30:00,2.1,7983.0,37,21.1,89,904,4.3,8133.0,9313.0
2022-06-12 00:45:00,2.1,7646.0,41,21.0,89,904,4.3,7320.0,7571.0
2022-06-12 01:00:00,2.1,7309.0,45,20.9,90,904,4.0,5617.0,5829.0
2022-06-12 01:15:00,2.1,7169.0,47,20.8,90,904,4.2,5748.0,5494.0
2022-06-12 01:30:00,2.1,7227.0,43,20.7,90,904,4.4,7527.0,7236.0
2022-06-12 01:45:00,2.1,7284.0,43,20.7,91,903,3.8,4851.0,5527.0
2022-06-12 02:00:00,2.1,7342.0,39,20.6,91,903,3.2,2725.0,2914.0
2022-06-12 02:15:00,2.1,10097.0,39,20.6,91,903,3.4,3316.0,3115.0
2022-06-12 02:30:00,2.1,7238.0,37,20.5,91,903,3.7,6170.0,5460.0
2022-06-12 02:45:00,2.1,7149.0,37,20.4,92,903,3.8,5911.0,5460.0
2022-06-12 03:00:00,2.2,7060.0,36,20.3,92,903,4.1,6247.0,6566.0
2022-06-12 03:15:00,2.2,7064.0,36,20.2,92,903,4.6,10147.0,5829.0
2022-06-12 03:30:00,2.3,7162.0,38,20.1,92,903,4.3,8909.0,7872.0
2022-06-12 03:45:00,2.3,7259.0,38,20.1,93,902,3.4,4247.0,6365.0
2022-06-12 04:00:00,2.3,9473.0,40,20.0,93,902,3.5,4273.0,3417.0
2022-06-12 04:15:00,2.3,9556.0,40,20.0,93,902,4.1,6760.0,6130.0
2022-06-12 04:30:00,2.5,7772.0,40,20.0,93,902,3.1,2533.0,3316.0
2022-06-12 04:45:00,2.6,8017.0,39,20.0,92,902,3.0,1657.0,1809.0
2022-06-12 05:00:00,2.7,8261.0,39,20.0,92,902,3.3,3743.0,2713.0
2022-06-12 05:15:00,2.7,8506.0,39,20.0,92,902,3.7,5599.0,4757.0
2022-06-12 05:30:00,2.8,8752.0,39,20.0,92,902,3.7,4807.0,5561.0
2022-06-12 05:45:00,2.9,8999.0,41,20.1,92,903,3.6,3679.0,3182.0
2022-06-12 06:00:00,3.0,9245.0,41,20.1,92,903,3.0,2126.0,2713.0
2022-06-12 06:15:00,3.0,10383.0,41,20.2,92,903,3.3,2795.0,1675.0
2022-06-12 06:30:00,2.9,9067.0,41,20.3,92,903,3.9,5746.0,5192.0
2022-06-12 06:45:00,2.9,8866.0,41,20.4,91,903,3.9,6902.0,6599.0
2022-06-12 07:00:00,2.8,8665.0,41,20.5,91,903,5.1,12680.0,9681.0
2022-06-12 07:15:00,2.8,8411.0,41,20.6,91,903,4.8,10525.0,12361.0
2022-06-12 07:30:00,2.8,8105.0,44,20.7,91,903,4.0,6575.0,6231.0
2022-06-12 07:45:00,2.8,7800.0,45,20.8,91,903,5.0,12197.0,9849.0
2022-06-12 08:00:00,2.8,7494.0,48,20.9,91,903,5.3,13182.0,12294.0
2022-06-12 08:15:00,2.8,10550.0,48,21.0,91,903,5.6,16957.0,18290.0
2022-06-12 08:30:00,2.7,6779.0,48,21.1,90,903,5.4,15869.0,17084.0
2022-06-12 08:45:00,2.6,6404.0,47,21.2,90,903,4.6,10031.0,8576.0
2022-06-12 09:00:00,2.5,6029.0,47,21.3,89,903,4.8,10604.0,10954.0
2022-06-12 09:15:00,2.5,5824.0,48,21.4,89,903,4.3,8750.0,9614.0
2022-06-12 09:30:00,2.6,5788.0,50,21.5,89,903,4.3,7780.0,6867.0
2022-06-12 09:45:00,2.8,5752.0,49,21.6,88,903,4.5,9060.0,8140.0
2022-06-12 10:00:00,2.8,5716.0,51,21.7,88,903,3.1,1873.0,3182.0
2022-06-12 10:15:00,3.0,8120.0,53,21.8,88,903,2.9,1416.0,1373.0
2022-06-12 10:30:00,3.1,5155.0,57,22.1,87,903,3.1,2296.0,1373.0
2022-06-12 10:45:00,3.2,4792.0,58,22.4,86,903,3.2,2348.0,1474.0
2022-06-12 11:00:00,3.3,4430.0,61,22.7,85,903,3.1,2264.0,1842.0
2022-06-12 11:15:00,3.4,4258.0,64,22.9,85,903,2.8,1448.0,703.0
2022-06-12 11:30:00,3.5,4276.0,68,23.1,84,903,3.1,2184.0,1675.0
2022-06-12 11:45:00,3.5,4294.0,70,23.4,83,903,2.8,1280.0,1742.0
2022-06-12 12:00:00,3.5,6169.0,74,23.6,82,903,3.0,1169.0,435.0
2022-06-12 12:15:00,3.5,4281.0,75,23.7,82,903,2.3,203.0,0.0
2022-06-12 12:30:00,3.6,4201.0,74,23.6,82,903,2.8,1649.0,1474.0
2022-06-12 12:45:00,3.7,4120.0,73,23.6,83,902,2.7,1290.0,1407.0
2022-06-12 13:00:00,3.8,4040.0,72,23.5,83,902,2.4,625.0,636.0
2022-06-12 13:15:00,3.9,4039.0,72,23.4,83,902,2.2,167.0,368.0
2022-06-12 13:30:00,4.0,4118.0,71,23.3,84,902,1.9,-65.0,0.0
2022-06-12 13:45:00,4.1,4197.0,72,23.2,85,902,1.8,-50.0,0.0
2022-06-12 14:00:00,4.2,8673.0,71,23.1,86,902,1.8,-33.0,0.0
2022-06-12 14:15:00,4.3,9140.0,69,23.0,86,902,1.9,-48.0,0.0
2022-06-12 14:30:00,4.2,4759.0,68,22.9,86,902,2.2,-69.0,0.0
2022-06-12 14:45:00,4.2,5054.0,66,22.9,86,902,2.9,365.0,0.0
2022-06-12 15:00:00,4.1,5350.0,64,22.8,86,902,2.3,424.0,0.0
2022-06-12 15:15:00,4.2,5741.0,63,22.7,87,902,2.4,396.0,0.0
2022-06-12 15:30:00,4.2,6227.0,59,22.6,88,902,2.4,127.0,0.0
2022-06-12 15:45:00,4.2,6712.0,56,22.4,89,901,2.3,189.0,0.0
2022-06-12 16:00:00,4.3,13928.0,52,22.3,90,901,2.7,579.0,0.0
2022-06-12 16:15:00,4.5,7785.0,50,22.2,90,901,2.7,1117.0,1206.0
2022-06-12 16:30:00,4.7,8473.0,50,22.1,91,901,2.9,838.0,636.0
2022-06-12 16:45:00,4.8,9160.0,50,22.0,91,901,3.1,1527.0,2914.0
2022-06-12 17:00:00,5.0,9848.0,50,21.9,92,901,2.7,779.0,1139.0
2022-06-12 17:15:00,5.0,10530.0,50,21.7,92,901,2.6,664.0,603.0
2022-06-12 17:30:00,5.0,11205.0,51,21.6,93,901,2.8,869.0,1172.0
2022-06-12 17:45:00,5.0,11880.0,51,21.5,94,901,3.1,1884.0,1005.0
2022-06-12 18:00:00,5.1,17371.0,51,21.4,95,901,2.7,551.0,636.0
2022-06-12 18:15:00,5.1,13133.0,53,21.3,95,901,3.3,2233.0,837.0
2022-06-12 18:30:00,5.0,13615.0,56,21.2,95,901,3.8,4232.0,2814.0
2022-06-12 18:45:00,5.0,14098.0,59,21.1,95,902,3.4,3041.0,2981.0
2022-06-12 19:00:00,5.0,14580.0,62,21.0,95,902,3.6,3253.0,2144.0
2022-06-12 19:15:00,5.1,15216.0,64,21.0,95,902,4.1,5796.0,7269.0
2022-06-12 19:30:00,5.2,16007.0,65,20.9,96,902,4.6,7856.0,5293.0
2022-06-12 19:45:00,5.2,18346.0,66,20.8,96,902,4.7,8794.0,6968.0
2022-06-12 20:00:00,5.3,18349.0,67,20.7,97,902,4.5,7762.0,7336.0
2022-06-12 20:15:00,5.3,17927.0,67,20.5,97,902,3.9,5694.0,7202.0
2022-06-12 20:30:00,5.3,17814.0,65,20.4,97,902,3.5,3765.0,3450.0
2022-06-12 20:45:00,5.3,17701.0,64,20.3,97,903,3.8,5002.0,4857.0
2022-06-12 21:00:00,5.3,17588.0,63,20.2,97,903,3.8,4751.0,5226.0
2022-06-12 21:15:00,5.1,17342.0,61,20.1,97,903,3.8,5751.0,6097.0
2022-06-12 21:30:00,4.9,16965.0,58,20.0,97,903,3.8,5435.0,5192.0
2022-06-12 21:45:00,4.8,16587.0,54,19.9,96,903,4.0,5735.0,4924.0
2022-06-12 22:00:00,4.6,16400.0,51,19.8,96,903,4.4,7924.0,8207.0
2022-06-12 22:15:00,4.4,15940.0,49,19.7,96,903,4.4,7868.0,7035.0
2022-06-12 22:30:00,4.3,15764.0,49,19.6,96,903,4.9,11832.0,11356.0
2022-06-12 22:45:00,4.0,15512.0,50,19.5,96,904,5.5,13873.0,15309.0
2022-06-12 23:00:00,3.9,15259.0,50,19.4,96,904,4.5,9367.0,9380.0
2022-06-12 23:15:00,3.8,14866.0,50,19.4,96,904,4.3,6741.0,7437.0
2022-06-12 23:30:00,3.8,14332.0,50,19.3,96,904,3.9,4661.0,6164.0
2022-06-12 23:45:00,3.6,13798.0,51,19.2,95,903,3.9,4442.0,5326.0
2022-06-13 00:00:00,1.4,6604.0,25,19.9,97,904,3.7,3766.0,3115.0
2022-06-13 00:15:00,1.3,6082.0,23,19.9,97,904,3.6,2823.0,3618.0
2022-06-13 00:30:00,1.2,6367.0,20,19.8,97,904,3.2,1736.0,1608.0
2022-06-13 00:45:00,1.1,6576.0,15,19.8,98,904,3.6,3133.0,2546.0
2022-06-13 01:00:00,1.0,6638.0,11,19.7,98,904,3.5,3416.0,4288.0
2022-06-13 01:15:00,1.0,6819.0,11,19.7,98,904,4.0,6051.0,4857.0
2022-06-13 01:30:00,1.0,7000.0,17,19.7,98,904,4.1,6568.0,7973.0
2022-06-13 01:45:00,1.2,6946.0,20,19.6,98,903,4.2,6562.0,6130.0
2022-06-13 02:00:00,1.2,7719.0,24,19.6,98,903,4.1,6081.0,7839.0
2022-06-13 02:15:00,1.2,6829.0,24,19.6,98,903,4.0,5101.0,5494.0
2022-06-13 02:30:00,1.1,6757.0,22,19.5,98,903,3.1,1626.0,3417.0
